"file_size_bytes","phone_id","response_reason","response_status","signal_bars","signal_dbm","time_date","time_download","time_epoch"
102400,2,"OK",200,6,87,2007-05-19 00:09:38,10.22,1179558578
1024,2,"OK",200,6,87,2007-05-19 00:09:42,1.41,1179558582
10240,2,"OK",200,6,87,2007-05-19 00:09:46,2.22,1179558586
51200,2,"OK",200,6,87,2007-05-19 00:09:54,6.19,1179558594
102400,2,"OK",200,6,87,2007-05-19 00:10:06,9.39,1179558606
1024,2,"OK",200,6,87,2007-05-19 00:10:10,1.47,1179558610
10240,2,"OK",200,6,87,2007-05-19 00:10:14,1.92,1179558614
51200,2,"OK",200,6,87,2007-05-19 00:10:22,5.88,1179558622
102400,2,"OK",200,6,87,2007-05-19 00:10:34,9.92,1179558634
1024,2,"OK",200,6,87,2007-05-19 00:10:38,1.33,1179558638
10240,2,"OK",200,6,87,2007-05-19 00:10:42,2.14,1179558642
51200,2,"OK",200,6,87,2007-05-19 00:10:51,5.91,1179558651
102400,2,"OK",200,6,87,2007-05-19 00:11:03,10.36,1179558663
1024,2,"OK",200,6,87,2007-05-19 00:11:07,1.19,1179558667
10240,2,"OK",200,6,87,2007-05-19 00:11:11,2.41,1179558671
51200,2,"OK",200,6,87,2007-05-19 00:11:20,5.94,1179558680
102400,2,"OK",200,6,87,2007-05-19 00:11:34,11.84,1179558694
1024,2,"OK",200,6,87,2007-05-19 00:11:38,1.28,1179558698
10240,2,"OK",200,6,87,2007-05-19 00:11:43,2.34,1179558703
51200,2,"OK",200,6,87,2007-05-19 00:11:52,5.95,1179558712
102400,2,"OK",200,6,87,2007-05-19 00:12:05,10.97,1179558725
1024,2,"OK",200,6,87,2007-05-19 00:12:09,1.55,1179558729
10240,2,"OK",200,6,87,2007-05-19 00:12:13,2.25,1179558733
51200,2,"OK",200,6,87,2007-05-19 00:12:22,5.98,1179558742
102400,2,"OK",200,6,87,2007-05-19 00:12:34,10.36,1179558754
1024,2,"OK",200,6,87,2007-05-19 00:12:38,1.67,1179558758
10240,2,"OK",200,6,87,2007-05-19 00:12:42,2.14,1179558762
51200,2,"OK",200,6,87,2007-05-19 00:12:51,6.28,1179558771
102400,2,"OK",200,6,87,2007-05-19 00:13:04,11.19,1179558784
1024,2,"OK",200,6,87,2007-05-19 00:13:08,1.44,1179558788
10240,2,"OK",200,6,87,2007-05-19 00:13:13,2.39,1179558793
51200,2,"OK",200,6,87,2007-05-19 00:13:22,6.27,1179558802
102400,2,"OK",200,6,87,2007-05-19 00:13:36,11.34,1179558816
1024,2,"OK",200,6,87,2007-05-19 00:13:40,1.69,1179558820
10240,2,"OK",200,6,87,2007-05-19 00:13:45,2.66,1179558825
51200,2,"OK",200,6,87,2007-05-19 00:13:54,6.27,1179558834
102400,2,"OK",200,6,87,2007-05-19 00:14:07,11.27,1179558847
1024,2,"OK",200,6,87,2007-05-19 00:14:11,1.48,1179558851
10240,2,"OK",200,6,87,2007-05-19 00:14:16,2.45,1179558856
51200,2,"OK",200,6,87,2007-05-19 00:14:26,7.23,1179558866
102400,2,"OK",200,6,87,2007-05-19 00:14:40,11.98,1179558880
1024,2,"OK",200,6,87,2007-05-19 00:14:44,1.47,1179558884
10240,2,"OK",200,6,87,2007-05-19 00:14:49,2.77,1179558889
51200,2,"OK",200,6,87,2007-05-19 00:14:59,7.47,1179558899
102400,2,"OK",200,6,87,2007-05-19 00:15:15,13.41,1179558915
1024,2,"OK",200,6,87,2007-05-19 00:15:19,1.83,1179558919
10240,2,"OK",200,6,87,2007-05-19 00:15:24,2.69,1179558924
51200,2,"OK",200,6,87,2007-05-19 00:15:33,6.88,1179558933
102400,2,"OK",200,6,87,2007-05-19 00:15:48,12.05,1179558948
1024,2,"OK",200,6,87,2007-05-19 00:15:52,1.59,1179558952
10240,2,"OK",200,6,87,2007-05-19 00:15:57,2.88,1179558957
51200,2,"OK",200,6,87,2007-05-19 00:16:05,5.7,1179558965
102400,2,"OK",200,6,87,2007-05-19 00:16:19,11.45,1179558979
1024,2,"OK",200,6,87,2007-05-19 00:16:23,1.55,1179558983
10240,2,"OK",200,6,87,2007-05-19 00:16:28,2.17,1179558988
51200,2,"OK",200,6,87,2007-05-19 00:16:35,5.77,1179558995
102400,2,"OK",200,6,87,2007-05-19 00:16:49,11.81,1179559009
1024,2,"OK",200,6,87,2007-05-19 00:16:54,1.67,1179559014
10240,2,"OK",200,6,87,2007-05-19 00:16:59,2.31,1179559019
51200,2,"OK",200,6,87,2007-05-19 00:17:08,6.61,1179559028
102400,2,"OK",200,6,87,2007-05-19 00:17:21,11.02,1179559041
1024,2,"OK",200,6,87,2007-05-19 00:17:25,1.48,1179559045
10240,2,"OK",200,6,87,2007-05-19 00:17:29,2.17,1179559049
51200,2,"OK",200,6,87,2007-05-19 00:17:38,6.05,1179559058
102400,2,"OK",200,6,87,2007-05-19 00:17:51,10.41,1179559071
1024,2,"OK",200,6,87,2007-05-19 00:17:55,1.44,1179559075
10240,2,"OK",200,6,87,2007-05-19 00:17:59,1.88,1179559079
51200,2,"OK",200,6,87,2007-05-19 00:18:06,5.38,1179559086
102400,2,"OK",200,6,87,2007-05-19 00:18:18,9.8,1179559098
1024,2,"OK",200,6,87,2007-05-19 00:18:22,1.48,1179559102
10240,2,"OK",200,6,87,2007-05-19 00:18:26,2.09,1179559106
51200,2,"OK",200,6,87,2007-05-19 00:18:35,6.42,1179559115
102400,2,"OK",200,6,87,2007-05-19 00:18:49,11.7,1179559129
1024,2,"OK",200,6,87,2007-05-19 00:18:52,1.44,1179559132
10240,2,"OK",200,6,87,2007-05-19 00:18:56,2.02,1179559136
51200,2,"OK",200,6,87,2007-05-19 00:19:04,5.7,1179559144
102400,2,"OK",200,6,87,2007-05-19 00:19:17,11.22,1179559157
1024,2,"OK",200,6,87,2007-05-19 00:19:21,1.38,1179559161
10240,2,"OK",200,6,87,2007-05-19 00:19:26,2.27,1179559166
51200,2,"OK",200,6,87,2007-05-19 00:19:34,5.84,1179559174
102400,2,"OK",200,6,87,2007-05-19 00:19:47,11.27,1179559187
1024,2,"OK",200,6,87,2007-05-19 00:19:52,2.02,1179559192
10240,2,"OK",200,5,91,2007-05-19 00:19:57,2.44,1179559197
51200,2,"OK",200,5,90,2007-05-19 00:20:06,6.42,1179559206
102400,2,"OK",200,5,90,2007-05-19 00:20:21,12.88,1179559221
1024,2,"OK",200,5,90,2007-05-19 00:20:25,1.42,1179559225
10240,2,"OK",200,5,90,2007-05-19 00:20:30,2.38,1179559230
51200,2,"OK",200,5,90,2007-05-19 00:20:39,6.61,1179559239
102400,2,"OK",200,5,90,2007-05-19 00:20:54,12.25,1179559254
1024,2,"OK",200,5,90,2007-05-19 00:20:59,2.02,1179559259
10240,2,"OK",200,5,90,2007-05-19 00:21:04,2.77,1179559264
51200,2,"OK",200,5,90,2007-05-19 00:21:14,6.98,1179559274
102400,2,"OK",200,5,90,2007-05-19 00:21:32,15.44,1179559292
1024,2,"OK",200,5,90,2007-05-19 00:21:36,1.47,1179559296
10240,2,"OK",200,5,90,2007-05-19 00:21:41,2.94,1179559301
51200,2,"OK",200,5,90,2007-05-19 00:21:51,7.53,1179559311
102400,2,"OK",200,5,90,2007-05-19 00:22:13,18.95,1179559333
1024,2,"OK",200,5,90,2007-05-19 00:22:17,1.52,1179559337
10240,2,"OK",200,5,90,2007-05-19 00:22:24,4.5,1179559344
51200,2,"OK",200,5,90,2007-05-19 00:22:38,11.06,1179559358
102400,2,"OK",200,5,90,2007-05-19 00:23:03,21.98,1179559383
1024,2,"OK",200,5,90,2007-05-19 00:23:07,1.47,1179559387
10240,2,"OK",200,5,90,2007-05-19 00:23:13,3.5,1179559393
51200,2,"OK",200,5,90,2007-05-19 00:23:25,9.11,1179559405
102400,2,"OK",200,5,90,2007-05-19 00:23:41,13.17,1179559421
1024,2,"OK",200,5,90,2007-05-19 00:23:46,1.91,1179559426
10240,2,"OK",200,5,90,2007-05-19 00:23:51,2.48,1179559431
51200,2,"OK",200,5,90,2007-05-19 00:24:01,7.5,1179559441
102400,2,"OK",200,5,90,2007-05-19 00:24:17,13.63,1179559457
1024,2,"OK",200,5,90,2007-05-19 00:24:22,1.83,1179559462
10240,2,"OK",200,5,90,2007-05-19 00:24:28,3.06,1179559468
51200,2,"OK",200,5,90,2007-05-19 00:24:38,7.84,1179559478
102400,2,"OK",200,5,90,2007-05-19 00:24:56,15.58,1179559496
1024,2,"OK",200,5,91,2007-05-19 00:25:01,1.59,1179559501
10240,2,"OK",200,5,91,2007-05-19 00:25:06,2.94,1179559506
51200,2,"OK",200,5,91,2007-05-19 00:25:17,7.97,1179559517
102400,2,"OK",200,5,91,2007-05-19 00:25:34,15.17,1179559534
1024,2,"OK",200,5,90,2007-05-19 00:25:38,1.61,1179559538
10240,2,"OK",200,5,90,2007-05-19 00:25:44,3.41,1179559544
51200,2,"OK",200,5,90,2007-05-19 00:25:55,8.22,1179559555
102400,2,"OK",200,5,90,2007-05-19 00:26:14,16.45,1179559574
1024,2,"OK",200,5,90,2007-05-19 00:26:19,1.88,1179559579
10240,2,"OK",200,5,90,2007-05-19 00:26:24,2.48,1179559584
51200,2,"OK",200,5,90,2007-05-19 00:26:34,7.92,1179559594
102400,2,"OK",200,5,90,2007-05-19 00:26:50,13.42,1179559610
1024,2,"OK",200,5,90,2007-05-19 00:26:54,1.66,1179559614
10240,2,"OK",200,5,90,2007-05-19 00:26:59,2.5,1179559619
51200,2,"OK",200,5,90,2007-05-19 00:27:09,6.95,1179559629
102400,2,"OK",200,5,90,2007-05-19 00:27:24,12.55,1179559644
1024,2,"OK",200,5,90,2007-05-19 00:27:28,1.48,1179559648
10240,2,"OK",200,5,90,2007-05-19 00:27:33,2.61,1179559653
51200,2,"OK",200,5,90,2007-05-19 00:27:42,7.14,1179559662
102400,2,"OK",200,5,90,2007-05-19 00:28:00,15.11,1179559680
1024,2,"OK",200,5,90,2007-05-19 00:28:04,1.48,1179559684
10240,2,"OK",200,5,90,2007-05-19 00:28:09,2.42,1179559689
51200,2,"OK",200,5,90,2007-05-19 00:28:19,7.55,1179559699
102400,2,"OK",200,5,90,2007-05-19 00:28:34,12.75,1179559714
1024,2,"OK",200,5,90,2007-05-19 00:28:39,1.67,1179559719
10240,2,"OK",200,5,90,2007-05-19 00:28:44,2.8,1179559724
51200,2,"OK",200,5,90,2007-05-19 00:28:54,7.77,1179559734
102400,2,"OK",200,5,90,2007-05-19 00:29:10,13.09,1179559750
1024,2,"OK",200,5,90,2007-05-19 00:29:14,1.69,1179559754
10240,2,"OK",200,5,90,2007-05-19 00:29:19,2.72,1179559759
51200,2,"OK",200,5,90,2007-05-19 00:29:29,7.06,1179559769
102400,2,"OK",200,5,90,2007-05-19 00:29:45,13.38,1179559785
1024,2,"OK",200,5,90,2007-05-19 00:29:49,1.7,1179559789
10240,2,"OK",200,5,90,2007-05-19 00:29:54,2.45,1179559794
51200,2,"OK",200,5,90,2007-05-19 00:30:04,7.25,1179559804
102400,2,"OK",200,5,90,2007-05-19 00:30:20,13.34,1179559820
1024,2,"OK",200,5,90,2007-05-19 00:30:24,1.48,1179559824
10240,2,"OK",200,5,90,2007-05-19 00:30:30,2.98,1179559830
51200,2,"OK",200,5,90,2007-05-19 00:30:39,7.06,1179559839
102400,2,"OK",200,5,90,2007-05-19 00:30:54,12.78,1179559854
1024,2,"OK",200,5,90,2007-05-19 00:30:59,1.92,1179559859
10240,2,"OK",200,5,90,2007-05-19 00:31:04,2.52,1179559864
51200,2,"OK",200,5,90,2007-05-19 00:31:14,7.44,1179559874
102400,2,"OK",200,5,90,2007-05-19 00:31:30,13.95,1179559890
1024,2,"OK",200,5,90,2007-05-19 00:31:35,1.5,1179559895
10240,2,"OK",200,5,90,2007-05-19 00:31:40,2.83,1179559900
51200,2,"OK",200,5,90,2007-05-19 00:31:52,9.14,1179559912
