sbid,file_size_bytes,phone_id,response_reason,response_status,signal_bars,signal_dbm,time_date,time_download,time_epoch
51,51200,0,OK,200,7,77,2007-05-22 13:06:40,0.828125,1179864400
52,102400,0,OK,200,7,77,2007-05-22 13:06:42,0.828125,1179864402
53,1024,0,OK,200,7,77,2007-05-22 13:06:44,0.578125,1179864404
54,10240,0,OK,200,7,77,2007-05-22 13:06:46,0.640625,1179864406
55,51200,0,OK,200,7,77,2007-05-22 13:06:47,0.6875,1179864407
56,102400,0,OK,200,7,77,2007-05-22 13:06:49,0.765625,1179864409
57,1024,0,OK,200,7,77,2007-05-22 13:06:51,0.65625,1179864411
58,10240,0,OK,200,7,77,2007-05-22 13:06:52,0.609375,1179864412
59,51200,0,OK,200,7,77,2007-05-22 13:06:54,0.703125,1179864414
60,102400,0,OK,200,7,77,2007-05-22 13:06:56,0.984375,1179864416
61,1024,0,OK,200,7,77,2007-05-22 13:06:58,0.578125,1179864418
62,10240,0,OK,200,7,77,2007-05-22 13:07:00,0.671875,1179864420
63,51200,0,OK,200,7,77,2007-05-22 13:07:01,0.734375,1179864421
64,102400,0,OK,200,7,77,2007-05-22 13:07:03,0.78125,1179864423
65,1024,0,OK,200,7,77,2007-05-22 13:07:05,0.75,1179864425
66,10240,0,OK,200,7,77,2007-05-22 13:07:07,0.921875,1179864427
67,51200,0,OK,200,7,77,2007-05-22 13:07:09,0.6875,1179864429
68,102400,0,OK,200,7,77,2007-05-22 13:07:11,1.07812,1179864431
69,1024,0,OK,200,7,77,2007-05-22 13:07:13,0.75,1179864433
70,10240,0,OK,200,7,77,2007-05-22 13:07:14,0.59375,1179864434
71,51200,0,OK,200,7,77,2007-05-22 13:07:16,0.84375,1179864436
72,102400,0,OK,200,7,77,2007-05-22 13:07:18,0.828125,1179864438
73,1024,0,OK,200,7,77,2007-05-22 13:07:20,0.59375,1179864440
74,10240,0,OK,200,7,77,2007-05-22 13:07:21,0.625,1179864441
75,51200,0,OK,200,7,77,2007-05-22 13:07:23,0.796875,1179864443
76,102400,0,OK,200,7,77,2007-05-22 13:07:25,0.796875,1179864445
77,1024,0,OK,200,7,77,2007-05-22 13:07:27,0.625,1179864447
78,10240,0,OK,200,7,77,2007-05-22 13:07:28,0.609375,1179864448
79,51200,0,OK,200,7,77,2007-05-22 13:07:30,0.890625,1179864450
80,102400,0,OK,200,7,77,2007-05-22 13:07:32,0.96875,1179864452
81,1024,0,OK,200,7,77,2007-05-22 13:07:34,0.703125,1179864454
82,10240,0,OK,200,7,77,2007-05-22 13:07:36,0.609375,1179864456
83,51200,0,OK,200,7,77,2007-05-22 13:07:37,0.75,1179864457
84,102400,0,OK,200,7,77,2007-05-22 13:07:39,0.8125,1179864459
85,1024,0,OK,200,7,77,2007-05-22 13:07:41,0.59375,1179864461
86,10240,0,OK,200,7,77,2007-05-22 13:07:43,0.640625,1179864463
87,51200,0,OK,200,7,77,2007-05-22 13:07:45,0.765625,1179864465
88,102400,0,OK,200,7,77,2007-05-22 13:07:46,0.8125,1179864466
89,1024,0,OK,200,7,77,2007-05-22 13:07:48,0.578125,1179864468
90,10240,0,OK,200,7,77,2007-05-22 13:07:50,0.609375,1179864470
91,51200,0,OK,200,7,77,2007-05-22 13:07:52,0.703125,1179864472
92,102400,0,OK,200,7,77,2007-05-22 13:07:54,1.34375,1179864474
93,1024,0,OK,200,7,77,2007-05-22 13:07:56,0.65625,1179864476
94,10240,0,OK,200,7,77,2007-05-22 13:07:57,0.703125,1179864477
95,51200,0,OK,200,7,77,2007-05-22 13:07:59,0.734375,1179864479
96,102400,0,OK,200,7,77,2007-05-22 13:08:01,1,1179864481
97,1024,0,OK,200,7,77,2007-05-22 13:08:03,0.8125,1179864483
98,10240,0,OK,200,7,77,2007-05-22 13:08:05,0.625,1179864485
99,51200,0,OK,200,7,77,2007-05-22 13:08:07,1.07812,1179864487
100,102400,0,OK,200,7,77,2007-05-22 13:08:09,0.796875,1179864489
101,1024,0,OK,200,7,77,2007-05-22 13:08:11,0.59375,1179864491
102,10240,0,OK,200,7,77,2007-05-22 13:08:12,0.671875,1179864492
103,51200,0,OK,200,7,77,2007-05-22 13:08:14,0.765625,1179864494
104,102400,0,OK,200,7,77,2007-05-22 13:08:16,0.984375,1179864496
105,1024,0,OK,200,7,77,2007-05-22 13:08:18,0.703125,1179864498
106,10240,0,OK,200,7,77,2007-05-22 13:08:20,0.625,1179864500
107,51200,0,OK,200,7,77,2007-05-22 13:08:22,1.20312,1179864502
108,102400,0,OK,200,7,77,2007-05-22 13:08:24,0.890625,1179864504
109,1024,0,OK,200,7,77,2007-05-22 13:08:26,0.609375,1179864506
110,10240,0,OK,200,7,77,2007-05-22 13:08:27,0.6875,1179864507
111,51200,0,OK,200,7,77,2007-05-22 13:08:29,0.796875,1179864509
112,102400,0,OK,200,7,77,2007-05-22 13:08:32,1.48438,1179864512
113,1024,0,OK,200,7,77,2007-05-22 13:08:35,0.609375,1179864515
114,10240,0,OK,200,7,77,2007-05-22 13:08:37,0.796875,1179864517
115,51200,0,OK,200,7,77,2007-05-22 13:08:39,0.765625,1179864519
116,102400,0,OK,200,7,77,2007-05-22 13:08:41,0.8125,1179864521
117,1024,0,OK,200,7,77,2007-05-22 13:08:43,0.625,1179864523
118,10240,0,OK,200,7,77,2007-05-22 13:08:45,0.796875,1179864525
119,51200,0,OK,200,7,77,2007-05-22 13:08:46,0.6875,1179864526
120,102400,0,OK,200,7,77,2007-05-22 13:08:48,0.96875,1179864528
121,1024,0,OK,200,7,77,2007-05-22 13:08:50,0.609375,1179864530
122,10240,0,OK,200,7,77,2007-05-22 13:08:52,0.640625,1179864532
123,51200,0,OK,200,7,77,2007-05-22 13:08:54,0.90625,1179864534
124,102400,0,OK,200,7,77,2007-05-22 13:08:56,0.890625,1179864536
125,1024,0,OK,200,7,77,2007-05-22 13:08:58,0.609375,1179864538
126,10240,0,OK,200,7,77,2007-05-22 13:09:00,0.734375,1179864540
127,51200,0,OK,200,7,77,2007-05-22 13:09:02,0.953125,1179864542
128,102400,0,OK,200,7,77,2007-05-22 13:09:04,1.3125,1179864544
129,1024,0,OK,200,7,77,2007-05-22 13:09:06,0.640625,1179864546
130,10240,0,OK,200,7,77,2007-05-22 13:09:08,0.5625,1179864548
131,51200,0,OK,200,7,77,2007-05-22 13:09:10,0.640625,1179864550
132,102400,0,OK,200,7,77,2007-05-22 13:09:12,0.90625,1179864552
133,1024,0,OK,200,7,77,2007-05-22 13:09:13,0.5625,1179864553
134,10240,0,OK,200,7,77,2007-05-22 13:09:15,0.625,1179864555
135,51200,0,OK,200,7,77,2007-05-22 13:09:17,0.84375,1179864557
136,102400,0,OK,200,7,77,2007-05-22 13:09:18,0.859375,1179864558
137,1024,0,OK,200,7,77,2007-05-22 13:09:20,0.875,1179864560
138,10240,0,OK,200,7,77,2007-05-22 13:09:22,0.59375,1179864562
139,51200,0,OK,200,7,77,2007-05-22 13:09:23,0.671875,1179864563
140,102400,0,OK,200,7,77,2007-05-22 13:09:25,0.765625,1179864565
141,1024,0,OK,200,7,77,2007-05-22 13:09:27,0.6875,1179864567
142,10240,0,OK,200,7,77,2007-05-22 13:09:28,0.59375,1179864568
143,51200,0,OK,200,7,77,2007-05-22 13:09:30,0.671875,1179864570
144,102400,0,OK,200,7,77,2007-05-22 13:09:32,0.84375,1179864572
145,1024,0,OK,200,7,77,2007-05-22 13:09:33,0.578125,1179864573
146,10240,0,OK,200,7,77,2007-05-22 13:09:35,0.75,1179864575
147,51200,0,OK,200,7,77,2007-05-22 13:09:37,0.6875,1179864577
148,102400,0,OK,200,7,77,2007-05-22 13:09:38,0.796875,1179864578
149,1024,0,OK,200,7,77,2007-05-22 13:09:40,0.546875,1179864580
150,10240,0,OK,200,7,77,2007-05-22 13:09:41,0.65625,1179864581
151,51200,0,OK,200,7,77,2007-05-22 13:09:43,0.671875,1179864583
152,102400,0,OK,200,7,77,2007-05-22 13:09:45,1.03125,1179864585
153,1024,0,OK,200,7,77,2007-05-22 13:09:47,0.5625,1179864587
154,10240,0,OK,200,7,77,2007-05-22 13:09:48,0.59375,1179864588
155,51200,0,OK,200,7,77,2007-05-22 13:09:50,0.671875,1179864590
156,102400,0,OK,200,7,77,2007-05-22 13:09:52,0.8125,1179864592
157,1024,0,OK,200,7,77,2007-05-22 13:09:53,0.578125,1179864593
158,10240,0,OK,200,7,77,2007-05-22 13:09:55,0.59375,1179864595
159,51200,0,OK,200,7,77,2007-05-22 13:09:57,0.9375,1179864597
160,102400,0,OK,200,7,77,2007-05-22 13:09:59,0.84375,1179864599
161,1024,0,OK,200,7,77,2007-05-22 13:10:00,0.5625,1179864600
162,10240,0,OK,200,7,77,2007-05-22 13:10:02,0.59375,1179864602
163,51200,0,OK,200,7,77,2007-05-22 13:10:04,1.03125,1179864604
164,102400,0,OK,200,7,77,2007-05-22 13:10:06,0.78125,1179864606
165,1024,0,OK,200,7,77,2007-05-22 13:10:08,0.65625,1179864608
166,10240,0,OK,200,7,77,2007-05-22 13:10:09,0.609375,1179864609
167,51200,0,OK,200,7,77,2007-05-22 13:10:11,0.9375,1179864611
168,102400,0,OK,200,7,77,2007-05-22 13:10:13,1.20312,1179864613
169,1024,0,OK,200,7,77,2007-05-22 13:10:15,0.578125,1179864615
170,10240,0,OK,200,7,77,2007-05-22 13:10:17,0.59375,1179864617
171,51200,0,OK,200,7,77,2007-05-22 13:10:18,0.84375,1179864618
172,102400,0,OK,200,7,77,2007-05-22 13:10:21,1.75,1179864621
173,1024,0,OK,200,7,77,2007-05-22 13:10:23,0.65625,1179864623
174,10240,0,OK,200,7,77,2007-05-22 13:10:24,0.59375,1179864624
175,51200,0,OK,200,7,77,2007-05-22 13:10:26,0.6875,1179864626
176,102400,0,OK,200,7,77,2007-05-22 13:10:28,0.828125,1179864628
177,1024,0,OK,200,7,77,2007-05-22 13:10:29,0.640625,1179864629
178,10240,0,OK,200,7,77,2007-05-22 13:10:31,0.703125,1179864631
179,51200,0,OK,200,7,77,2007-05-22 13:10:33,0.671875,1179864633
180,102400,0,OK,200,7,77,2007-05-22 13:10:35,1.54688,1179864635
181,1024,0,OK,200,7,77,2007-05-22 13:10:37,0.5625,1179864637
182,10240,0,OK,200,7,77,2007-05-22 13:10:38,0.59375,1179864638
183,51200,0,OK,200,7,77,2007-05-22 13:10:40,0.6875,1179864640
184,102400,0,OK,200,7,77,2007-05-22 13:10:42,0.859375,1179864642
185,1024,0,OK,200,7,77,2007-05-22 13:10:44,0.75,1179864644
186,10240,0,OK,200,7,77,2007-05-22 13:10:45,0.609375,1179864645
187,51200,0,OK,200,7,77,2007-05-22 13:10:47,0.921875,1179864647
188,102400,0,OK,200,7,77,2007-05-22 13:10:49,0.796875,1179864649
189,1024,0,OK,200,7,77,2007-05-22 13:10:51,0.6875,1179864651
190,10240,0,OK,200,7,77,2007-05-22 13:10:53,0.59375,1179864653
191,51200,0,OK,200,7,77,2007-05-22 13:10:54,0.6875,1179864654
192,102400,0,OK,200,7,77,2007-05-22 13:10:56,1.0625,1179864656
193,1024,0,OK,200,7,77,2007-05-22 13:10:58,0.734375,1179864658
194,10240,0,OK,200,7,77,2007-05-22 13:11:00,0.6875,1179864660
195,51200,0,OK,200,7,77,2007-05-22 13:11:02,1.0625,1179864662
196,102400,0,OK,200,7,77,2007-05-22 13:11:03,0.828125,1179864663
197,1024,0,OK,200,7,77,2007-05-22 13:11:05,0.59375,1179864665
198,10240,0,OK,200,7,77,2007-05-22 13:11:07,0.78125,1179864667
199,51200,0,OK,200,7,77,2007-05-22 13:11:09,0.671875,1179864669
200,102400,0,OK,200,7,77,2007-05-22 13:11:11,1.01562,1179864671
201,1024,0,OK,200,7,77,2007-05-22 13:11:13,0.59375,1179864673
202,10240,0,OK,200,7,77,2007-05-22 13:11:14,0.59375,1179864674
203,51200,0,OK,200,7,77,2007-05-22 13:11:16,0.84375,1179864676
204,102400,0,OK,200,7,77,2007-05-22 13:11:18,0.796875,1179864678
205,1024,0,OK,200,7,77,2007-05-22 13:11:19,0.578125,1179864679
206,10240,0,OK,200,7,77,2007-05-22 13:11:21,0.609375,1179864681
207,51200,0,OK,200,7,77,2007-05-22 13:11:23,0.6875,1179864683
208,102400,0,OK,200,7,77,2007-05-22 13:11:25,1.03125,1179864685
209,1024,0,OK,200,7,77,2007-05-22 13:11:26,0.765625,1179864686
210,10240,0,OK,200,7,77,2007-05-22 13:11:28,0.59375,1179864688
211,51200,0,OK,200,7,77,2007-05-22 13:11:30,0.765625,1179864690
212,102400,0,OK,200,7,77,2007-05-22 13:11:31,0.796875,1179864691
213,1024,0,OK,200,7,77,2007-05-22 13:11:33,0.671875,1179864693
214,10240,0,OK,200,7,77,2007-05-22 13:11:35,0.609375,1179864695
215,51200,0,OK,200,7,77,2007-05-22 13:11:36,0.703125,1179864696
216,102400,0,OK,200,7,77,2007-05-22 13:11:38,0.8125,1179864698
217,1024,0,OK,200,7,77,2007-05-22 13:11:40,0.609375,1179864700
218,10240,0,OK,200,7,77,2007-05-22 13:11:41,0.59375,1179864701
219,51200,0,OK,200,7,77,2007-05-22 13:11:43,0.71875,1179864703
220,102400,0,OK,200,7,77,2007-05-22 13:11:45,0.796875,1179864705
221,1024,0,OK,200,7,77,2007-05-22 13:11:47,0.671875,1179864707
222,10240,0,OK,200,7,77,2007-05-22 13:11:48,0.609375,1179864708
223,51200,0,OK,200,7,77,2007-05-22 13:11:50,0.703125,1179864710
224,102400,0,OK,200,7,77,2007-05-22 13:11:52,0.953125,1179864712
225,1024,0,OK,200,7,77,2007-05-22 13:11:54,0.765625,1179864714
226,10240,0,OK,200,7,77,2007-05-22 13:11:55,0.625,1179864715
227,51200,0,OK,200,7,77,2007-05-22 13:11:57,0.703125,1179864717
228,102400,0,OK,200,7,77,2007-05-22 13:11:59,0.796875,1179864719
229,1024,0,OK,200,7,77,2007-05-22 13:12:01,0.578125,1179864721
230,10240,0,OK,200,7,77,2007-05-22 13:12:03,0.734375,1179864723
231,51200,0,OK,200,7,77,2007-05-22 13:12:05,0.828125,1179864725
232,102400,0,OK,200,7,77,2007-05-22 13:12:06,0.796875,1179864726
233,1024,0,OK,200,7,77,2007-05-22 13:12:08,0.59375,1179864728
234,10240,0,OK,200,7,77,2007-05-22 13:12:10,0.8125,1179864730
235,51200,0,OK,200,7,77,2007-05-22 13:12:12,0.953125,1179864732
236,102400,0,OK,200,7,77,2007-05-22 13:12:14,0.796875,1179864734
237,1024,0,OK,200,7,77,2007-05-22 13:12:17,0.5625,1179864737
238,10240,0,OK,200,7,77,2007-05-22 13:12:18,0.59375,1179864738
239,51200,0,OK,200,7,77,2007-05-22 13:12:20,0.875,1179864740
240,102400,0,OK,200,7,77,2007-05-22 13:12:22,0.796875,1179864742
241,1024,0,OK,200,7,77,2007-05-22 13:12:24,0.59375,1179864744
242,10240,0,OK,200,7,77,2007-05-22 13:12:25,0.625,1179864745
243,51200,0,OK,200,7,77,2007-05-22 13:12:27,0.78125,1179864747
244,102400,0,OK,200,7,77,2007-05-22 13:12:29,0.8125,1179864749
245,1024,0,OK,200,7,77,2007-05-22 13:12:31,0.59375,1179864751
246,10240,0,OK,200,7,77,2007-05-22 13:12:32,0.625,1179864752
247,51200,0,OK,200,7,77,2007-05-22 13:12:34,0.84375,1179864754
248,102400,0,OK,200,7,77,2007-05-22 13:12:36,0.796875,1179864756
249,1024,0,OK,200,7,77,2007-05-22 13:12:38,0.8125,1179864758
250,10240,0,OK,200,7,77,2007-05-22 13:12:39,0.609375,1179864759
251,51200,0,OK,200,7,77,2007-05-22 13:12:41,0.6875,1179864761
252,102400,0,OK,200,7,77,2007-05-22 13:12:43,0.921875,1179864763
253,1024,0,OK,200,7,77,2007-05-22 13:12:45,0.75,1179864765
254,10240,0,OK,200,7,77,2007-05-22 13:12:46,0.609375,1179864766
255,51200,0,OK,200,7,77,2007-05-22 13:12:48,0.703125,1179864768
256,102400,0,OK,200,7,77,2007-05-22 13:12:50,1,1179864770
257,1024,0,OK,200,7,77,2007-05-22 13:12:52,0.578125,1179864772
258,10240,0,OK,200,7,77,2007-05-22 13:12:53,0.6875,1179864773
259,51200,0,OK,200,7,77,2007-05-22 13:12:55,0.828125,1179864775
260,102400,0,OK,200,7,77,2007-05-22 13:12:57,0.796875,1179864777
261,1024,0,OK,200,7,77,2007-05-22 13:12:59,0.6875,1179864779
262,10240,0,OK,200,7,77,2007-05-22 13:13:01,0.609375,1179864781
263,51200,0,OK,200,7,77,2007-05-22 13:13:02,0.71875,1179864782
264,102400,0,OK,200,7,77,2007-05-22 13:13:04,0.875,1179864784
265,1024,0,OK,200,7,77,2007-05-22 13:13:06,0.59375,1179864786
266,10240,0,OK,200,7,77,2007-05-22 13:13:07,0.625,1179864787
267,51200,0,OK,200,7,77,2007-05-22 13:13:09,0.671875,1179864789
268,102400,0,OK,200,7,77,2007-05-22 13:13:11,0.8125,1179864791
269,1024,0,OK,200,7,77,2007-05-22 13:13:12,0.578125,1179864792
270,10240,0,OK,200,7,77,2007-05-22 13:13:14,0.609375,1179864794
271,51200,0,OK,200,7,77,2007-05-22 13:13:16,0.6875,1179864796
272,102400,0,OK,200,7,77,2007-05-22 13:13:18,0.78125,1179864798
273,1024,0,OK,200,7,77,2007-05-22 13:13:20,0.765625,1179864800
274,10240,0,OK,200,7,77,2007-05-22 13:13:21,0.609375,1179864801
275,51200,0,OK,200,7,77,2007-05-22 13:13:23,0.703125,1179864803
276,102400,0,OK,200,7,77,2007-05-22 13:13:25,0.796875,1179864805
277,1024,0,OK,200,7,77,2007-05-22 13:13:26,0.578125,1179864806
278,10240,0,OK,200,7,77,2007-05-22 13:13:28,0.609375,1179864808
279,51200,0,OK,200,7,77,2007-05-22 13:13:30,0.703125,1179864810
280,102400,0,OK,200,7,77,2007-05-22 13:13:32,0.8125,1179864812
281,1024,0,OK,200,7,77,2007-05-22 13:13:33,0.71875,1179864813
282,10240,0,OK,200,7,77,2007-05-22 13:13:35,0.8125,1179864815
283,51200,0,OK,200,7,77,2007-05-22 13:13:37,0.703125,1179864817
284,102400,0,OK,200,7,77,2007-05-22 13:13:39,0.8125,1179864819
285,1024,0,OK,200,7,77,2007-05-22 13:13:41,0.59375,1179864821
286,10240,0,OK,200,7,77,2007-05-22 13:13:42,0.59375,1179864822
287,51200,0,OK,200,7,77,2007-05-22 13:13:44,0.796875,1179864824
288,102400,0,OK,200,7,77,2007-05-22 13:13:46,0.828125,1179864826
289,1024,0,OK,200,7,77,2007-05-22 13:13:48,0.640625,1179864828
290,10240,0,OK,200,7,77,2007-05-22 13:13:49,0.609375,1179864829
291,51200,0,OK,200,7,77,2007-05-22 13:13:51,0.703125,1179864831
292,102400,0,OK,200,7,77,2007-05-22 13:13:53,0.8125,1179864833
293,1024,0,OK,200,7,77,2007-05-22 13:13:55,0.59375,1179864835
294,10240,0,OK,200,7,77,2007-05-22 13:13:56,0.625,1179864836
295,51200,0,OK,200,7,77,2007-05-22 13:13:58,0.6875,1179864838
296,102400,0,OK,200,7,77,2007-05-22 13:14:00,1.01562,1179864840
297,1024,0,OK,200,7,77,2007-05-22 13:14:02,0.578125,1179864842
298,10240,0,OK,200,7,77,2007-05-22 13:14:03,0.625,1179864843
299,51200,0,OK,200,7,77,2007-05-22 13:14:05,0.6875,1179864845
300,102400,0,OK,200,7,77,2007-05-22 13:14:07,0.984375,1179864847
301,1024,0,OK,200,7,77,2007-05-22 13:14:09,0.59375,1179864849
302,10240,0,OK,200,7,77,2007-05-22 13:14:10,0.609375,1179864850
303,51200,0,OK,200,7,77,2007-05-22 13:14:12,0.703125,1179864852
304,102400,0,OK,200,7,77,2007-05-22 13:14:14,0.921875,1179864854
305,1024,0,OK,200,7,77,2007-05-22 13:14:16,0.625,1179864856
306,10240,0,OK,200,7,77,2007-05-22 13:14:18,0.609375,1179864858
307,51200,0,OK,200,7,77,2007-05-22 13:14:19,0.6875,1179864859
308,102400,0,OK,200,7,77,2007-05-22 13:14:21,0.828125,1179864861
309,1024,0,OK,200,7,77,2007-05-22 13:14:23,0.59375,1179864863
310,10240,0,OK,200,7,77,2007-05-22 13:14:24,0.609375,1179864864
311,51200,0,OK,200,7,77,2007-05-22 13:14:26,0.75,1179864866
312,102400,0,OK,200,7,77,2007-05-22 13:14:28,1.28125,1179864868
313,1024,0,OK,200,7,77,2007-05-22 13:14:30,0.59375,1179864870
314,10240,0,OK,200,7,77,2007-05-22 13:14:32,0.625,1179864872
315,51200,0,OK,200,7,77,2007-05-22 13:14:33,0.703125,1179864873
316,102400,0,OK,200,7,77,2007-05-22 13:14:35,0.859375,1179864875
317,1024,0,OK,200,7,77,2007-05-22 13:14:37,0.578125,1179864877
318,10240,0,OK,200,7,77,2007-05-22 13:14:39,0.609375,1179864879
319,51200,0,OK,200,7,77,2007-05-22 13:14:40,0.78125,1179864880
320,102400,0,OK,200,7,77,2007-05-22 13:14:43,1.15625,1179864883
321,1024,0,OK,200,7,77,2007-05-22 13:14:45,0.78125,1179864885
322,10240,0,OK,200,7,77,2007-05-22 13:14:46,0.609375,1179864886
323,51200,0,OK,200,7,77,2007-05-22 13:14:48,0.6875,1179864888
324,102400,0,OK,200,7,77,2007-05-22 13:14:50,0.796875,1179864890
325,1024,0,OK,200,7,77,2007-05-22 13:14:51,0.65625,1179864891
326,10240,0,OK,200,7,77,2007-05-22 13:14:53,0.59375,1179864893
327,51200,0,OK,200,7,77,2007-05-22 13:14:55,0.6875,1179864895
328,102400,0,OK,200,7,77,2007-05-22 13:14:57,0.796875,1179864897
329,1024,0,OK,200,7,77,2007-05-22 13:14:58,0.6875,1179864898
330,10240,0,OK,200,7,77,2007-05-22 13:15:00,0.65625,1179864900
331,51200,0,OK,200,7,77,2007-05-22 13:15:02,0.703125,1179864902
332,102400,0,OK,200,7,77,2007-05-22 13:15:04,0.984375,1179864904
333,1024,0,OK,200,7,77,2007-05-22 13:15:06,0.65625,1179864906
334,10240,0,OK,200,7,77,2007-05-22 13:15:08,0.609375,1179864908
335,51200,0,OK,200,7,77,2007-05-22 13:15:10,0.90625,1179864910
336,102400,0,OK,200,7,77,2007-05-22 13:15:12,0.828125,1179864912
337,1024,0,OK,200,7,77,2007-05-22 13:15:14,0.59375,1179864914
338,10240,0,OK,200,7,77,2007-05-22 13:15:15,0.609375,1179864915
339,51200,0,OK,200,7,77,2007-05-22 13:15:17,0.90625,1179864917
340,102400,0,OK,200,7,77,2007-05-22 13:15:19,0.796875,1179864919
341,1024,0,OK,200,7,77,2007-05-22 13:15:21,0.59375,1179864921
342,10240,0,OK,200,7,77,2007-05-22 13:15:23,0.625,1179864923
343,51200,0,OK,200,7,77,2007-05-22 13:15:25,0.828125,1179864925
344,102400,0,OK,200,7,77,2007-05-22 13:15:26,0.8125,1179864926
345,1024,0,OK,200,7,77,2007-05-22 13:15:28,0.84375,1179864928
346,10240,0,OK,200,7,77,2007-05-22 13:15:30,0.59375,1179864930
347,51200,0,OK,200,7,77,2007-05-22 13:15:32,0.6875,1179864932
348,102400,0,OK,200,7,77,2007-05-22 13:15:33,0.78125,1179864933
349,1024,0,OK,200,7,77,2007-05-22 13:15:35,0.71875,1179864935
350,10240,0,OK,200,7,77,2007-05-22 13:15:37,0.609375,1179864937
351,51200,0,OK,200,7,77,2007-05-22 13:15:38,0.78125,1179864938
352,102400,0,OK,200,7,77,2007-05-22 13:15:40,0.796875,1179864940
353,1024,0,OK,200,7,77,2007-05-22 13:15:42,0.59375,1179864942
354,10240,0,OK,200,7,77,2007-05-22 13:15:44,0.625,1179864944
355,51200,0,OK,200,7,77,2007-05-22 13:15:46,0.78125,1179864946
356,102400,0,OK,200,7,77,2007-05-22 13:15:48,0.796875,1179864948
357,1024,0,OK,200,7,77,2007-05-22 13:15:50,0.78125,1179864950
