sbid,file_size_bytes,phone_id,response_reason,response_status,signal_bars,signal_dbm,time_date,time_download,time_epoch
82,10240,2,OK,200,7,62,2007-05-20 14:00:53,1.53,1179694853
83,51200,2,OK,200,7,62,2007-05-20 14:00:58,3.39,1179694858
84,102400,2,OK,200,7,62,2007-05-20 14:01:06,5.59,1179694866
85,1024,2,OK,200,7,62,2007-05-20 14:01:09,1.27,1179694869
86,10240,2,OK,200,7,62,2007-05-20 14:01:13,1.75,1179694873
87,51200,2,OK,200,7,62,2007-05-20 14:01:20,4.45,1179694880
88,102400,2,OK,200,7,62,2007-05-20 14:01:29,6.92,1179694889
89,1024,2,OK,200,7,62,2007-05-20 14:01:32,1.23,1179694892
90,10240,2,OK,200,7,62,2007-05-20 14:01:36,1.72,1179694896
91,51200,2,OK,200,7,62,2007-05-20 14:01:42,3.47,1179694902
92,102400,2,OK,200,7,62,2007-05-20 14:01:49,5.55,1179694909
93,1024,2,OK,200,7,62,2007-05-20 14:01:53,1.11,1179694913
94,10240,2,OK,200,7,62,2007-05-20 14:01:56,1.53,1179694916
95,51200,2,OK,200,7,62,2007-05-20 14:02:02,3.22,1179694922
96,102400,2,OK,200,7,62,2007-05-20 14:02:09,5.17,1179694929
97,1024,2,OK,200,7,62,2007-05-20 14:02:12,1.25,1179694932
98,10240,2,OK,200,7,62,2007-05-20 14:02:15,1.48,1179694935
99,51200,2,OK,200,7,62,2007-05-20 14:02:21,3.22,1179694941
100,102400,2,OK,200,7,62,2007-05-20 14:02:28,5.22,1179694948
101,1024,2,OK,200,7,62,2007-05-20 14:02:31,1.22,1179694951
102,10240,2,OK,200,7,62,2007-05-20 14:02:35,1.86,1179694955
103,51200,2,OK,200,7,62,2007-05-20 14:02:40,3.25,1179694960
104,102400,2,OK,200,7,62,2007-05-20 14:02:48,5.67,1179694968
105,1024,2,OK,200,7,62,2007-05-20 14:02:51,1.13,1179694971
106,10240,2,OK,200,7,62,2007-05-20 14:02:55,1.59,1179694975
107,51200,2,OK,200,7,62,2007-05-20 14:03:00,3.3,1179694980
108,102400,2,OK,200,7,62,2007-05-20 14:03:08,5.66,1179694988
109,1024,2,OK,200,7,62,2007-05-20 14:03:11,1.13,1179694991
110,10240,2,OK,200,7,62,2007-05-20 14:03:14,1.53,1179694994
111,51200,2,OK,200,7,62,2007-05-20 14:03:20,3.5,1179695000
112,102400,2,OK,200,7,62,2007-05-20 14:03:27,5.45,1179695007
113,1024,2,OK,200,7,62,2007-05-20 14:03:31,1.14,1179695011
114,10240,2,OK,200,7,62,2007-05-20 14:03:34,1.5,1179695014
115,51200,2,OK,200,7,62,2007-05-20 14:03:39,3.28,1179695019
116,102400,2,OK,200,7,62,2007-05-20 14:03:46,5.23,1179695026
117,1024,2,OK,200,7,62,2007-05-20 14:03:50,1.23,1179695030
118,10240,2,OK,200,7,62,2007-05-20 14:03:53,1.52,1179695033
119,51200,2,OK,200,7,62,2007-05-20 14:03:59,3.33,1179695039
120,102400,2,OK,200,7,62,2007-05-20 14:04:07,5.66,1179695047
121,1024,2,OK,200,7,62,2007-05-20 14:04:10,1.19,1179695050
122,10240,2,OK,200,7,62,2007-05-20 14:04:14,1.8,1179695054
123,51200,2,OK,200,7,62,2007-05-20 14:04:19,3.67,1179695059
124,102400,2,OK,200,7,62,2007-05-20 14:04:27,5.27,1179695067
125,1024,2,OK,200,7,62,2007-05-20 14:04:30,1.2,1179695070
126,10240,2,OK,200,7,62,2007-05-20 14:04:33,1.52,1179695073
127,51200,2,OK,200,7,62,2007-05-20 14:04:39,3.34,1179695079
128,102400,2,OK,200,7,62,2007-05-20 14:04:46,5.33,1179695086
129,1024,2,OK,200,7,62,2007-05-20 14:04:49,1.17,1179695089
130,10240,2,OK,200,7,62,2007-05-20 14:04:53,1.61,1179695093
131,51200,2,OK,200,7,62,2007-05-20 14:04:58,3.44,1179695098
132,102400,2,OK,200,7,62,2007-05-20 14:05:06,5.64,1179695106
133,1024,2,OK,200,7,62,2007-05-20 14:05:09,1.48,1179695109
134,10240,2,OK,200,7,62,2007-05-20 14:05:13,1.48,1179695113
135,51200,2,OK,200,7,62,2007-05-20 14:05:18,3.3,1179695118
136,102400,2,OK,200,7,62,2007-05-20 14:05:25,5.39,1179695125
137,1024,2,OK,200,7,62,2007-05-20 14:05:29,1.25,1179695129
138,10240,2,OK,200,7,62,2007-05-20 14:05:32,1.5,1179695132
139,51200,2,OK,200,7,62,2007-05-20 14:05:38,3.56,1179695138
140,102400,2,OK,200,7,62,2007-05-20 14:05:45,5.28,1179695145
141,1024,2,OK,200,7,62,2007-05-20 14:05:48,1.16,1179695148
142,10240,2,OK,200,7,62,2007-05-20 14:05:52,1.5,1179695152
143,51200,2,OK,200,7,62,2007-05-20 14:05:57,3.28,1179695157
144,102400,2,OK,200,7,62,2007-05-20 14:06:05,6.11,1179695165
145,1024,2,OK,200,7,62,2007-05-20 14:06:09,1.19,1179695169
146,10240,2,OK,200,7,62,2007-05-20 14:06:12,1.48,1179695172
147,51200,2,OK,200,7,62,2007-05-20 14:06:17,3.31,1179695177
148,102400,2,OK,200,7,62,2007-05-20 14:06:25,5.5,1179695185
149,1024,2,OK,200,7,62,2007-05-20 14:06:29,1.55,1179695189
150,10240,2,OK,200,7,62,2007-05-20 14:06:32,1.5,1179695192
151,51200,2,OK,200,7,62,2007-05-20 14:06:37,3.23,1179695197
152,102400,2,OK,200,7,62,2007-05-20 14:06:45,5.66,1179695205
153,1024,2,OK,200,7,62,2007-05-20 14:06:48,1.16,1179695208
154,10240,2,OK,200,7,62,2007-05-20 14:06:52,1.8,1179695212
155,51200,2,OK,200,7,62,2007-05-20 14:06:57,3.27,1179695217
156,102400,2,OK,200,7,62,2007-05-20 14:07:06,6.39,1179695226
157,1024,2,OK,200,7,62,2007-05-20 14:07:09,1.25,1179695229
158,10240,2,OK,200,7,62,2007-05-20 14:07:13,1.7,1179695233
159,51200,2,OK,200,7,62,2007-05-20 14:07:18,3.3,1179695238
160,102400,2,OK,200,7,62,2007-05-20 14:07:26,5.25,1179695246
161,1024,2,OK,200,7,62,2007-05-20 14:07:29,1.14,1179695249
162,10240,2,OK,200,7,62,2007-05-20 14:07:32,1.56,1179695252
163,51200,2,OK,200,7,62,2007-05-20 14:07:38,3.38,1179695258
164,102400,2,OK,200,7,62,2007-05-20 14:07:45,5.31,1179695265
165,1024,2,OK,200,7,62,2007-05-20 14:07:49,1.36,1179695269
166,10240,2,OK,200,7,62,2007-05-20 14:07:52,1.5,1179695272
167,51200,2,OK,200,7,62,2007-05-20 14:07:57,3.25,1179695277
168,102400,2,OK,200,7,62,2007-05-20 14:08:05,5.44,1179695285
169,1024,2,OK,200,7,62,2007-05-20 14:08:08,1.33,1179695288
170,10240,2,OK,200,7,62,2007-05-20 14:08:12,1.7,1179695292
171,51200,2,OK,200,7,62,2007-05-20 14:08:17,3.2,1179695297
172,102400,2,OK,200,7,62,2007-05-20 14:08:24,5.38,1179695304
173,1024,2,OK,200,7,62,2007-05-20 14:08:28,1.19,1179695308
174,10240,2,OK,200,7,62,2007-05-20 14:08:31,1.59,1179695311
175,51200,2,OK,200,7,62,2007-05-20 14:08:37,3.44,1179695317
176,102400,2,OK,200,7,62,2007-05-20 14:08:44,5.28,1179695324
177,1024,2,OK,200,7,62,2007-05-20 14:08:47,1.27,1179695327
178,10240,2,OK,200,7,62,2007-05-20 14:08:51,1.48,1179695331
179,51200,2,OK,200,7,62,2007-05-20 14:08:57,4.13,1179695337
180,102400,2,OK,200,7,62,2007-05-20 14:09:04,5.17,1179695344
181,1024,2,OK,200,7,62,2007-05-20 14:09:07,1.16,1179695347
182,10240,2,OK,200,7,62,2007-05-20 14:09:11,1.45,1179695351
183,51200,2,OK,200,7,62,2007-05-20 14:09:16,3.47,1179695356
184,102400,2,OK,200,7,62,2007-05-20 14:09:24,5.34,1179695364
185,1024,2,OK,200,7,62,2007-05-20 14:09:27,1.28,1179695367
186,10240,2,OK,200,7,62,2007-05-20 14:09:31,1.67,1179695371
187,51200,2,OK,200,7,62,2007-05-20 14:09:36,3.19,1179695376
188,102400,2,OK,200,7,62,2007-05-20 14:09:45,6.58,1179695385
189,1024,2,OK,200,7,62,2007-05-20 14:09:48,1.17,1179695388
190,10240,2,OK,200,7,62,2007-05-20 14:09:52,1.52,1179695392
191,51200,2,OK,200,7,62,2007-05-20 14:09:58,4.19,1179695398
192,102400,2,OK,200,7,62,2007-05-20 14:10:06,5.33,1179695406
193,1024,2,OK,200,7,62,2007-05-20 14:10:09,1.13,1179695409
194,10240,2,OK,200,7,62,2007-05-20 14:10:12,1.53,1179695412
195,51200,2,OK,200,7,62,2007-05-20 14:10:18,3.27,1179695418
196,102400,2,OK,200,7,62,2007-05-20 14:10:26,5.72,1179695426
197,1024,2,OK,200,7,62,2007-05-20 14:10:29,1.25,1179695429
198,10240,2,OK,200,7,62,2007-05-20 14:10:33,1.61,1179695433
199,51200,2,OK,200,7,62,2007-05-20 14:10:38,3.31,1179695438
200,102400,2,OK,200,7,62,2007-05-20 14:10:46,5.75,1179695446
201,1024,2,OK,200,7,62,2007-05-20 14:10:49,1.38,1179695449
202,10240,2,OK,200,7,62,2007-05-20 14:10:53,1.83,1179695453
203,51200,2,OK,200,7,62,2007-05-20 14:10:59,3.47,1179695459
204,102400,2,OK,200,7,62,2007-05-20 14:11:06,5.5,1179695466
205,1024,2,OK,200,7,62,2007-05-20 14:11:09,1.17,1179695469
206,10240,2,OK,200,7,62,2007-05-20 14:11:13,1.52,1179695473
207,51200,2,OK,200,7,62,2007-05-20 14:11:18,3.3,1179695478
208,102400,2,OK,200,7,62,2007-05-20 14:11:26,5.52,1179695486
209,1024,2,OK,200,7,62,2007-05-20 14:11:29,1.27,1179695489
210,10240,2,OK,200,7,62,2007-05-20 14:11:33,1.47,1179695493
211,51200,2,OK,200,7,62,2007-05-20 14:11:38,3.31,1179695498
212,102400,2,OK,200,7,62,2007-05-20 14:11:46,5.53,1179695506
213,1024,2,OK,200,7,62,2007-05-20 14:11:49,1.31,1179695509
214,10240,2,OK,200,7,62,2007-05-20 14:11:53,1.63,1179695513
215,51200,2,OK,200,7,62,2007-05-20 14:11:59,3.5,1179695519
216,102400,2,OK,200,7,62,2007-05-20 14:12:06,5.22,1179695526
217,1024,2,OK,200,7,62,2007-05-20 14:12:09,1.25,1179695529
218,10240,2,OK,200,7,62,2007-05-20 14:12:13,1.53,1179695533
219,51200,2,OK,200,7,62,2007-05-20 14:12:18,3.66,1179695538
220,102400,2,OK,200,7,62,2007-05-20 14:12:26,5.44,1179695546
221,1024,2,OK,200,7,62,2007-05-20 14:12:29,1.2,1179695549
222,10240,2,OK,200,7,62,2007-05-20 14:12:33,1.58,1179695553
223,51200,2,OK,200,7,62,2007-05-20 14:12:39,3.64,1179695559
224,102400,2,OK,200,7,62,2007-05-20 14:12:47,6.03,1179695567
225,1024,2,OK,200,7,62,2007-05-20 14:12:50,1.2,1179695570
226,10240,2,OK,200,7,62,2007-05-20 14:12:53,1.5,1179695573
227,51200,2,OK,200,7,62,2007-05-20 14:12:59,3.55,1179695579
228,102400,2,OK,200,7,62,2007-05-20 14:13:06,5.27,1179695586
229,1024,2,OK,200,7,62,2007-05-20 14:13:10,1.31,1179695590
230,10240,2,OK,200,7,62,2007-05-20 14:13:13,1.5,1179695593
231,51200,2,OK,200,7,62,2007-05-20 14:13:19,3.44,1179695599
232,102400,2,OK,200,7,62,2007-05-20 14:13:27,5.98,1179695607
233,1024,2,OK,200,7,62,2007-05-20 14:13:30,1.34,1179695610
234,10240,2,OK,200,7,62,2007-05-20 14:13:34,1.58,1179695614
235,51200,2,OK,200,7,62,2007-05-20 14:13:39,3.19,1179695619
236,102400,2,OK,200,7,62,2007-05-20 14:13:47,5.66,1179695627
237,1024,2,OK,200,7,62,2007-05-20 14:13:50,1.2,1179695630
238,10240,2,OK,200,7,62,2007-05-20 14:13:54,1.64,1179695634
239,51200,2,OK,200,7,62,2007-05-20 14:13:59,3.58,1179695639
240,102400,2,OK,200,7,62,2007-05-20 14:14:07,5.19,1179695647
241,1024,2,OK,200,7,62,2007-05-20 14:14:11,1.22,1179695651
242,10240,2,OK,200,7,62,2007-05-20 14:14:14,1.7,1179695654
243,51200,2,OK,200,7,62,2007-05-20 14:14:20,3.47,1179695660
244,102400,2,OK,200,7,62,2007-05-20 14:14:27,5.25,1179695667
245,1024,2,OK,200,7,62,2007-05-20 14:14:31,1.14,1179695671
246,10240,2,OK,200,7,62,2007-05-20 14:14:35,2.48,1179695675
247,51200,2,OK,200,7,62,2007-05-20 14:14:41,3.42,1179695681
248,102400,2,OK,200,7,62,2007-05-20 14:14:49,5.86,1179695689
249,1024,2,OK,200,7,62,2007-05-20 14:14:52,1.14,1179695692
250,10240,2,OK,200,7,62,2007-05-20 14:14:56,1.53,1179695696
251,51200,2,OK,200,7,62,2007-05-20 14:15:01,3.27,1179695701
252,102400,2,OK,200,7,62,2007-05-20 14:15:08,5.23,1179695708
253,1024,2,OK,200,7,62,2007-05-20 14:15:12,1.34,1179695712
254,10240,2,OK,200,7,62,2007-05-20 14:15:15,1.52,1179695715
255,51200,2,OK,200,7,62,2007-05-20 14:15:21,3.63,1179695721
256,102400,2,OK,200,7,62,2007-05-20 14:15:29,5.7,1179695729
257,1024,2,OK,200,7,62,2007-05-20 14:15:32,1.25,1179695732
258,10240,2,OK,200,7,62,2007-05-20 14:15:36,1.48,1179695736
259,51200,2,OK,200,7,62,2007-05-20 14:15:41,3.22,1179695741
260,102400,2,OK,200,7,62,2007-05-20 14:15:49,5.63,1179695749
261,1024,2,OK,200,7,62,2007-05-20 14:15:52,1.19,1179695752
262,10240,2,OK,200,7,62,2007-05-20 14:15:55,1.55,1179695755
263,51200,2,OK,200,7,62,2007-05-20 14:16:01,3.23,1179695761
264,102400,2,OK,200,7,62,2007-05-20 14:16:08,5.5,1179695768
265,1024,2,OK,200,7,62,2007-05-20 14:16:12,1.23,1179695772
266,10240,2,OK,200,7,62,2007-05-20 14:16:16,1.52,1179695776
267,51200,2,OK,200,7,62,2007-05-20 14:16:21,3.31,1179695781
268,102400,2,OK,200,7,62,2007-05-20 14:16:28,5.5,1179695788
269,1024,2,OK,200,7,62,2007-05-20 14:16:32,1.17,1179695792
270,10240,2,OK,200,7,62,2007-05-20 14:16:35,1.52,1179695795
271,51200,2,OK,200,7,62,2007-05-20 14:16:41,3.22,1179695801
272,102400,2,OK,200,7,62,2007-05-20 14:16:48,5.31,1179695808
273,1024,2,OK,200,7,62,2007-05-20 14:16:52,1.33,1179695812
274,10240,2,OK,200,7,62,2007-05-20 14:16:56,1.59,1179695816
275,51200,2,OK,200,7,62,2007-05-20 14:17:01,3.28,1179695821
276,102400,2,OK,200,7,62,2007-05-20 14:17:08,5.33,1179695828
277,1024,2,OK,200,7,62,2007-05-20 14:17:12,1.23,1179695832
278,10240,2,OK,200,7,62,2007-05-20 14:17:16,1.5,1179695836
279,51200,2,OK,200,7,62,2007-05-20 14:17:21,3.56,1179695841
280,102400,2,OK,200,7,62,2007-05-20 14:17:29,5.53,1179695849
281,1024,2,OK,200,7,62,2007-05-20 14:17:32,1.19,1179695852
282,10240,2,OK,200,7,62,2007-05-20 14:17:36,1.89,1179695856
283,51200,2,OK,200,7,62,2007-05-20 14:17:41,3.25,1179695861
284,102400,2,OK,200,7,62,2007-05-20 14:17:49,5.2,1179695869
285,1024,2,OK,200,7,62,2007-05-20 14:17:52,1.22,1179695872
286,10240,2,OK,200,7,62,2007-05-20 14:17:56,1.44,1179695876
287,51200,2,OK,200,7,62,2007-05-20 14:18:01,3.36,1179695881
288,102400,2,OK,200,7,62,2007-05-20 14:18:09,5.78,1179695889
289,1024,2,OK,200,7,62,2007-05-20 14:18:12,1.19,1179695892
290,10240,2,OK,200,7,62,2007-05-20 14:18:16,1.58,1179695896
291,51200,2,OK,200,7,62,2007-05-20 14:18:21,3.41,1179695901
292,102400,2,OK,200,7,62,2007-05-20 14:18:28,5.25,1179695908
293,1024,2,OK,200,7,62,2007-05-20 14:18:32,1.19,1179695912
294,10240,2,OK,200,7,62,2007-05-20 14:18:36,1.63,1179695916
295,51200,2,OK,200,7,62,2007-05-20 14:18:41,3.66,1179695921
296,102400,2,OK,200,7,62,2007-05-20 14:18:49,5.22,1179695929
297,1024,2,OK,200,7,62,2007-05-20 14:18:52,1.36,1179695932
298,10240,2,OK,200,7,62,2007-05-20 14:18:56,1.55,1179695936
299,51200,2,OK,200,7,62,2007-05-20 14:19:01,3.3,1179695941
300,102400,2,OK,200,7,62,2007-05-20 14:19:09,5.59,1179695949
301,1024,2,OK,200,7,62,2007-05-20 14:19:12,1.14,1179695952
302,10240,2,OK,200,7,62,2007-05-20 14:19:16,1.56,1179695956
303,51200,2,OK,200,7,62,2007-05-20 14:19:21,3.47,1179695961
304,102400,2,OK,200,7,62,2007-05-20 14:19:28,5.2,1179695968
305,1024,2,OK,200,7,62,2007-05-20 14:19:32,1.41,1179695972
306,10240,2,OK,200,7,62,2007-05-20 14:19:36,1.55,1179695976
307,51200,2,OK,200,7,62,2007-05-20 14:19:41,3.17,1179695981
308,102400,2,OK,200,7,62,2007-05-20 14:19:49,5.36,1179695989
309,1024,2,OK,200,7,62,2007-05-20 14:19:52,1.16,1179695992
310,10240,2,OK,200,7,62,2007-05-20 14:19:56,1.52,1179695996
311,51200,2,OK,200,7,62,2007-05-20 14:20:01,3.52,1179696001
312,102400,2,OK,200,7,62,2007-05-20 14:20:08,5.2,1179696008
313,1024,2,OK,200,7,62,2007-05-20 14:20:12,1.25,1179696012
314,10240,2,OK,200,7,62,2007-05-20 14:20:15,1.55,1179696015
315,51200,2,OK,200,7,62,2007-05-20 14:20:21,3.5,1179696021
316,102400,2,OK,200,7,62,2007-05-20 14:20:28,5.41,1179696028
317,1024,2,OK,200,7,62,2007-05-20 14:20:32,1.2,1179696032
318,10240,2,OK,200,7,62,2007-05-20 14:20:35,1.97,1179696035
319,51200,2,OK,200,7,62,2007-05-20 14:20:41,3.41,1179696041
320,102400,2,OK,200,7,62,2007-05-20 14:20:48,5.39,1179696048
321,1024,2,OK,200,7,62,2007-05-20 14:20:52,1.16,1179696052
322,10240,2,OK,200,7,62,2007-05-20 14:20:55,1.48,1179696055
323,51200,2,OK,200,7,62,2007-05-20 14:21:01,3.27,1179696061
324,102400,2,OK,200,7,62,2007-05-20 14:21:08,5.36,1179696068
325,1024,2,OK,200,7,62,2007-05-20 14:21:11,1.22,1179696071
326,10240,2,OK,200,7,62,2007-05-20 14:21:15,1.47,1179696075
327,51200,2,OK,200,7,62,2007-05-20 14:21:21,3.67,1179696081
328,102400,2,OK,200,7,62,2007-05-20 14:21:28,5.27,1179696088
329,1024,2,OK,200,7,62,2007-05-20 14:21:32,1.3,1179696092
330,10240,2,OK,200,7,62,2007-05-20 14:21:35,1.53,1179696095
331,51200,2,OK,200,7,62,2007-05-20 14:21:40,3.41,1179696100
332,102400,2,OK,200,7,62,2007-05-20 14:21:48,5.38,1179696108
333,1024,2,OK,200,7,62,2007-05-20 14:21:51,1.41,1179696111
334,10240,2,OK,200,7,62,2007-05-20 14:21:55,1.77,1179696115
335,51200,2,OK,200,7,62,2007-05-20 14:22:01,3.36,1179696121
336,102400,2,OK,200,7,62,2007-05-20 14:22:08,5.17,1179696128
337,1024,2,OK,200,7,62,2007-05-20 14:22:12,1.34,1179696132
338,10240,2,OK,200,7,62,2007-05-20 14:22:16,1.75,1179696136
339,51200,2,OK,200,7,62,2007-05-20 14:22:21,3.34,1179696141
340,102400,2,OK,200,7,62,2007-05-20 14:22:29,5.5,1179696149
341,1024,2,OK,200,7,62,2007-05-20 14:22:32,1.34,1179696152
342,10240,2,OK,200,7,62,2007-05-20 14:22:36,1.59,1179696156
343,51200,2,OK,200,7,62,2007-05-20 14:22:41,3.28,1179696161
344,102400,2,OK,200,7,62,2007-05-20 14:22:49,5.59,1179696169
345,1024,2,OK,200,7,62,2007-05-20 14:22:52,1.27,1179696172
346,10240,2,OK,200,7,62,2007-05-20 14:22:56,1.55,1179696176
347,51200,2,OK,200,7,62,2007-05-20 14:23:01,3.28,1179696181
348,102400,2,OK,200,7,62,2007-05-20 14:23:10,6.63,1179696190
349,1024,2,OK,200,7,62,2007-05-20 14:23:13,1.2,1179696193
350,10240,2,OK,200,7,62,2007-05-20 14:23:17,1.61,1179696197
351,51200,2,OK,200,7,62,2007-05-20 14:23:23,4.23,1179696203
352,102400,2,OK,200,7,62,2007-05-20 14:23:33,6.8,1179696213
353,1024,2,OK,200,7,62,2007-05-20 14:23:36,1.38,1179696216
354,10240,2,OK,200,7,62,2007-05-20 14:23:40,1.64,1179696220
355,51200,2,OK,200,7,62,2007-05-20 14:23:45,3.28,1179696225
356,102400,2,OK,200,7,62,2007-05-20 14:23:53,5.38,1179696233
357,1024,2,OK,200,7,62,2007-05-20 14:23:56,1.22,1179696236
358,10240,2,OK,200,7,62,2007-05-20 14:24:00,1.5,1179696240
359,51200,2,OK,200,7,62,2007-05-20 14:24:05,3.31,1179696245
360,102400,2,OK,200,7,62,2007-05-20 14:24:13,5.45,1179696253
361,1024,2,OK,200,7,62,2007-05-20 14:24:16,1.23,1179696256
362,10240,2,OK,200,7,62,2007-05-20 14:24:20,1.53,1179696260
363,51200,2,OK,200,7,62,2007-05-20 14:24:26,3.7,1179696266
364,102400,2,OK,200,7,62,2007-05-20 14:24:33,5.17,1179696273
365,1024,2,OK,200,7,62,2007-05-20 14:24:37,1.3,1179696277
